epi_sunday,RA,cases,incidencia_100k,populacao,prediction,config,modelo
2025-10-19,FERCAL,1.0,10.809642200843152,9251,0.5204215049743652,lag-only,XGB
2025-10-26,FERCAL,1.0,10.809642200843152,9251,0.4629271924495697,lag-only,XGB
2025-11-02,FERCAL,2.0,21.619284401686304,9251,0.5171512365341187,lag-only,XGB
2025-11-09,FERCAL,0.0,0.0,9251,1.2009994983673096,lag-only,XGB
2025-11-16,FERCAL,0.0,0.0,9251,0.9737269878387451,lag-only,XGB
2025-11-23,FERCAL,1.0,10.809642200843152,9251,0.6242270469665527,lag-only,XGB
2025-11-30,FERCAL,0.0,0.0,9251,0.5873705148696899,lag-only,XGB
2025-12-07,FERCAL,0.0,0.0,9251,0.2615700960159302,lag-only,XGB
2025-12-14,FERCAL,1.0,10.809642200843152,9251,0.37096333503723145,lag-only,XGB
2025-12-21,FERCAL,0.0,0.0,9251,0.4629271924495697,lag-only,XGB
2025-12-28,FERCAL,0.0,0.0,9251,0.2615700960159302,lag-only,XGB
2025-01-05,GAMA,12.0,8.852495297111874,135555,5.126251697540283,lag-only,XGB
2025-01-12,GAMA,8.0,5.901663531407915,135555,8.75828742980957,lag-only,XGB
2025-01-19,GAMA,9.0,6.639371472833905,135555,7.465160369873047,lag-only,XGB
2025-01-26,GAMA,10.0,7.377079414259895,135555,8.092918395996094,lag-only,XGB
2025-02-02,GAMA,12.0,8.852495297111874,135555,8.89625358581543,lag-only,XGB
2025-02-09,GAMA,12.0,8.852495297111874,135555,10.691017150878906,lag-only,XGB
2025-02-16,GAMA,9.0,6.639371472833905,135555,10.24086856842041,lag-only,XGB
2025-02-23,GAMA,8.0,5.901663531407915,135555,8.477015495300293,lag-only,XGB
2025-03-02,GAMA,4.0,2.9508317657039576,135555,6.932308197021484,lag-only,XGB
2025-03-09,GAMA,6.0,4.426247648555937,135555,5.435051918029785,lag-only,XGB
2025-03-16,GAMA,3.0,2.2131238242779685,135555,4.771027565002441,lag-only,XGB
2025-03-23,GAMA,11.0,8.114787355685884,135555,3.8863091468811035,lag-only,XGB
2025-03-30,GAMA,10.0,7.377079414259895,135555,7.643362045288086,lag-only,XGB
2025-04-06,GAMA,6.0,4.426247648555937,135555,10.688974380493164,lag-only,XGB
2025-04-13,GAMA,6.0,4.426247648555937,135555,7.108179092407227,lag-only,XGB
2025-04-20,GAMA,7.0,5.163955589981926,135555,5.771234035491943,lag-only,XGB
2025-04-27,GAMA,1.0,0.7377079414259894,135555,6.189658164978027,lag-only,XGB
2025-05-04,GAMA,10.0,7.377079414259895,135555,3.527060031890869,lag-only,XGB
2025-05-11,GAMA,8.0,5.901663531407915,135555,4.881133556365967,lag-only,XGB
2025-05-18,GAMA,4.0,2.9508317657039576,135555,6.763601779937744,lag-only,XGB
2025-05-25,GAMA,5.0,3.6885397071299475,135555,5.703566074371338,lag-only,XGB
2025-06-01,GAMA,5.0,3.6885397071299475,135555,4.429856777191162,lag-only,XGB
2025-06-08,GAMA,4.0,2.9508317657039576,135555,3.697291851043701,lag-only,XGB
2025-06-15,GAMA,3.0,2.2131238242779685,135555,3.7075157165527344,lag-only,XGB
2025-06-22,GAMA,4.0,2.9508317657039576,135555,3.145425796508789,lag-only,XGB
2025-06-29,GAMA,4.0,2.9508317657039576,135555,2.92037034034729,lag-only,XGB
2025-07-06,GAMA,1.0,0.7377079414259894,135555,3.087055206298828,lag-only,XGB
2025-07-13,GAMA,1.0,0.7377079414259894,135555,2.0163986682891846,lag-only,XGB
2025-07-20,GAMA,2.0,1.4754158828519788,135555,1.485414981842041,lag-only,XGB
2025-07-27,GAMA,1.0,0.7377079414259894,135555,1.3874199390411377,lag-only,XGB
2025-08-03,GAMA,3.0,2.2131238242779685,135555,1.080303430557251,lag-only,XGB
2025-08-10,GAMA,2.0,1.4754158828519788,135555,1.9944908618927002,lag-only,XGB
2025-08-17,GAMA,5.0,3.6885397071299475,135555,2.0383167266845703,lag-only,XGB
2025-08-24,GAMA,3.0,2.2131238242779685,135555,2.524899482727051,lag-only,XGB
2025-08-31,GAMA,8.0,5.901663531407915,135555,2.8176026344299316,lag-only,XGB
2025-09-07,GAMA,13.0,9.590203238537864,135555,4.571791648864746,lag-only,XGB
2025-09-14,GAMA,6.0,4.426247648555937,135555,9.915077209472656,lag-only,XGB
2025-09-21,GAMA,1.0,0.7377079414259894,135555,7.556711196899414,lag-only,XGB
2025-09-28,GAMA,3.0,2.2131238242779685,135555,2.5000381469726562,lag-only,XGB
2025-10-05,GAMA,4.0,2.9508317657039576,135555,3.106752872467041,lag-only,XGB
2025-10-12,GAMA,5.0,3.6885397071299475,135555,3.0164594650268555,lag-only,XGB
2025-10-19,GAMA,2.0,1.4754158828519788,135555,3.1456985473632812,lag-only,XGB
2025-10-26,GAMA,6.0,4.426247648555937,135555,2.243925094604492,lag-only,XGB
2025-11-02,GAMA,4.0,2.9508317657039576,135555,3.95485782623291,lag-only,XGB
2025-11-09,GAMA,4.0,2.9508317657039576,135555,3.629767417907715,lag-only,XGB
2025-11-16,GAMA,7.0,5.163955589981926,135555,3.554140090942383,lag-only,XGB
2025-11-23,GAMA,3.0,2.2131238242779685,135555,4.184490203857422,lag-only,XGB
2025-11-30,GAMA,1.0,0.7377079414259894,135555,3.9543795585632324,lag-only,XGB
2025-12-07,GAMA,1.0,0.7377079414259894,135555,2.3891801834106445,lag-only,XGB
2025-12-14,GAMA,4.0,2.9508317657039576,135555,1.4790434837341309,lag-only,XGB
2025-12-21,GAMA,3.0,2.2131238242779685,135555,1.8391916751861572,lag-only,XGB
2025-12-28,GAMA,0.0,0.0,135555,2.5444259643554688,lag-only,XGB
2025-01-05,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-01-12,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-01-19,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-01-26,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-02-02,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-02-09,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-02-16,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-02-23,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-03-02,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-03-09,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-03-16,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-03-23,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-03-30,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-04-06,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-04-13,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-04-20,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-04-27,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-05-04,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-05-11,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-05-18,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-05-25,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-06-01,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-06-08,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-06-15,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-06-22,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-06-29,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-07-06,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-07-13,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-07-20,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-07-27,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-08-03,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-08-10,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-08-17,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-08-24,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-08-31,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-09-07,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-09-14,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-09-21,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-09-28,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-10-05,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-10-12,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-10-19,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-10-26,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-11-02,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-11-09,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-11-16,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-11-23,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-11-30,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-12-07,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-12-14,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-12-21,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-12-28,GUARÁ,0.0,0.0,129487,0.010148445144295692,lag-only,XGB
2025-01-05,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-01-12,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-01-19,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-01-26,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-02-02,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-02-09,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-02-16,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-02-23,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-03-02,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-03-09,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-03-16,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-03-23,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-03-30,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-04-06,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-04-13,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-04-20,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-04-27,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-05-04,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-05-11,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-05-18,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-05-25,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-06-01,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-06-08,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-06-15,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-06-22,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-06-29,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-07-06,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-07-13,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-07-20,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-07-27,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-08-03,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-08-10,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-08-17,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-08-24,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-08-31,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-09-07,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-09-14,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-09-21,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-09-28,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-10-05,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-10-12,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-10-19,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-10-26,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-11-02,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-11-09,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-11-16,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-11-23,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-11-30,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-12-07,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-12-14,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-12-21,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-12-28,ITAPOÃ,0.0,0.0,67825,0.010148445144295692,lag-only,XGB
2025-01-05,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-01-12,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-01-19,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-01-26,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-02-02,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-02-09,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-02-16,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-02-23,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-03-02,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-03-09,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-03-16,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-03-23,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-03-30,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-04-06,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-04-13,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-04-20,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-04-27,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-05-04,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-05-11,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-05-18,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-05-25,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-06-01,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-06-08,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-06-15,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-06-22,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-06-29,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-07-06,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-07-13,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-07-20,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-07-27,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-08-03,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-08-10,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-08-17,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-08-24,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-08-31,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-09-07,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-09-14,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-09-21,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-09-28,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-10-05,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-10-12,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-10-19,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-10-26,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-11-02,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-11-09,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-11-16,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-11-23,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-11-30,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-12-07,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-12-14,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-12-21,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-12-28,JARDIM BOTÂNICO,0.0,0.0,76035,0.010148445144295692,lag-only,XGB
2025-01-05,LAGO NORTE,3.0,6.76544212164265,44343,0.9231252670288086,lag-only,XGB
2025-01-12,LAGO NORTE,2.0,4.510294747761766,44343,1.8984630107879639,lag-only,XGB
2025-01-19,LAGO NORTE,3.0,6.76544212164265,44343,2.237107276916504,lag-only,XGB
2025-01-26,LAGO NORTE,5.0,11.275736869404415,44343,2.213655471801758,lag-only,XGB
2025-02-02,LAGO NORTE,2.0,4.510294747761766,44343,3.0438990592956543,lag-only,XGB
2025-02-09,LAGO NORTE,4.0,9.020589495523533,44343,2.1682236194610596,lag-only,XGB
2025-02-16,LAGO NORTE,2.0,4.510294747761766,44343,3.0805344581604004,lag-only,XGB
2025-02-23,LAGO NORTE,4.0,9.020589495523533,44343,2.32490873336792,lag-only,XGB
2025-03-02,LAGO NORTE,1.0,2.255147373880883,44343,2.3923299312591553,lag-only,XGB
2025-03-09,LAGO NORTE,0.0,0.0,44343,1.8235206604003906,lag-only,XGB
2025-03-16,LAGO NORTE,6.0,13.5308842432853,44343,1.430105209350586,lag-only,XGB
2025-03-23,LAGO NORTE,2.0,4.510294747761766,44343,3.1516928672790527,lag-only,XGB
2025-03-30,LAGO NORTE,4.0,9.020589495523533,44343,2.9863548278808594,lag-only,XGB
2025-04-06,LAGO NORTE,4.0,9.020589495523533,44343,3.067080020904541,lag-only,XGB
2025-04-13,LAGO NORTE,5.0,11.275736869404415,44343,3.075829029083252,lag-only,XGB
2025-04-20,LAGO NORTE,5.0,11.275736869404415,44343,3.2587552070617676,lag-only,XGB
2025-04-27,LAGO NORTE,5.0,11.275736869404415,44343,3.435201644897461,lag-only,XGB
2025-05-04,LAGO NORTE,4.0,9.020589495523533,44343,3.898902416229248,lag-only,XGB
2025-05-11,LAGO NORTE,6.0,13.5308842432853,44343,3.6623921394348145,lag-only,XGB
2025-05-18,LAGO NORTE,2.0,4.510294747761766,44343,4.189285755157471,lag-only,XGB
2025-05-25,LAGO NORTE,4.0,9.020589495523533,44343,2.7646055221557617,lag-only,XGB
2025-06-01,LAGO NORTE,4.0,9.020589495523533,44343,3.1670002937316895,lag-only,XGB
2025-06-08,LAGO NORTE,1.0,2.255147373880883,44343,3.075829029083252,lag-only,XGB
2025-06-15,LAGO NORTE,1.0,2.255147373880883,44343,1.817495584487915,lag-only,XGB
2025-06-22,LAGO NORTE,1.0,2.255147373880883,44343,1.485414981842041,lag-only,XGB
2025-06-29,LAGO NORTE,2.0,4.510294747761766,44343,0.9329661130905151,lag-only,XGB
2025-07-06,LAGO NORTE,1.0,2.255147373880883,44343,1.187629222869873,lag-only,XGB
2025-07-13,LAGO NORTE,1.0,2.255147373880883,44343,1.080303430557251,lag-only,XGB
2025-07-20,LAGO NORTE,4.0,9.020589495523533,44343,0.9154524803161621,lag-only,XGB
2025-07-27,LAGO NORTE,1.0,2.255147373880883,44343,1.8568229675292969,lag-only,XGB
2025-08-03,LAGO NORTE,0.0,0.0,44343,1.4473321437835693,lag-only,XGB
2025-08-10,LAGO NORTE,0.0,0.0,44343,1.3498458862304688,lag-only,XGB
2025-08-17,LAGO NORTE,5.0,11.275736869404415,44343,0.8214817047119141,lag-only,XGB
2025-08-24,LAGO NORTE,2.0,4.510294747761766,44343,2.888324499130249,lag-only,XGB
2025-08-31,LAGO NORTE,3.0,6.76544212164265,44343,1.8226830959320068,lag-only,XGB
2025-09-07,LAGO NORTE,2.0,4.510294747761766,44343,2.7379720211029053,lag-only,XGB
2025-09-14,LAGO NORTE,5.0,11.275736869404415,44343,2.2831177711486816,lag-only,XGB
2025-09-21,LAGO NORTE,1.0,2.255147373880883,44343,2.592055320739746,lag-only,XGB
2025-09-28,LAGO NORTE,1.0,2.255147373880883,44343,1.878392219543457,lag-only,XGB
2025-10-05,LAGO NORTE,0.0,0.0,44343,1.4843225479125977,lag-only,XGB
2025-10-12,LAGO NORTE,0.0,0.0,44343,0.8109805583953857,lag-only,XGB
2025-10-19,LAGO NORTE,2.0,4.510294747761766,44343,0.5204215049743652,lag-only,XGB
2025-10-26,LAGO NORTE,2.0,4.510294747761766,44343,0.8006812334060669,lag-only,XGB
2025-11-02,LAGO NORTE,1.0,2.255147373880883,44343,1.3970344066619873,lag-only,XGB
2025-11-09,LAGO NORTE,4.0,9.020589495523533,44343,1.0895273685455322,lag-only,XGB
2025-11-16,LAGO NORTE,2.0,4.510294747761766,44343,2.0522654056549072,lag-only,XGB
2025-11-23,LAGO NORTE,2.0,4.510294747761766,44343,2.0923171043395996,lag-only,XGB
2025-11-30,LAGO NORTE,4.0,9.020589495523533,44343,1.8850257396697998,lag-only,XGB
2025-12-07,LAGO NORTE,2.0,4.510294747761766,44343,2.4019076824188232,lag-only,XGB
2025-12-14,LAGO NORTE,0.0,0.0,44343,2.225053548812866,lag-only,XGB
2025-12-21,LAGO NORTE,2.0,4.510294747761766,44343,1.601545810699463,lag-only,XGB
2025-12-28,LAGO NORTE,0.0,0.0,44343,1.283905267715454,lag-only,XGB
2025-01-05,LAGO SUL,3.0,10.893246187363834,27540,1.5070619583129883,lag-only,XGB
2025-01-12,LAGO SUL,2.0,7.262164124909223,27540,2.1485023498535156,lag-only,XGB
2025-01-19,LAGO SUL,4.0,14.524328249818446,27540,2.1443281173706055,lag-only,XGB
2025-01-26,LAGO SUL,6.0,21.78649237472767,27540,2.3530869483947754,lag-only,XGB
2025-02-02,LAGO SUL,4.0,14.524328249818446,27540,3.6832170486450195,lag-only,XGB
2025-02-09,LAGO SUL,5.0,18.15541031227306,27540,3.9136929512023926,lag-only,XGB
2025-02-16,LAGO SUL,4.0,14.524328249818446,27540,3.86549711227417,lag-only,XGB
2025-02-23,LAGO SUL,1.0,3.6310820624546114,27540,3.1955528259277344,lag-only,XGB
2025-03-02,LAGO SUL,1.0,3.6310820624546114,27540,2.177516222000122,lag-only,XGB
2025-03-09,LAGO SUL,4.0,14.524328249818446,27540,1.4482016563415527,lag-only,XGB
2025-03-16,LAGO SUL,4.0,14.524328249818446,27540,1.8778903484344482,lag-only,XGB
2025-03-23,LAGO SUL,3.0,10.893246187363834,27540,2.927852153778076,lag-only,XGB
2025-03-30,LAGO SUL,1.0,3.6310820624546114,27540,2.5768916606903076,lag-only,XGB
2025-04-06,LAGO SUL,3.0,10.893246187363834,27540,1.9364919662475586,lag-only,XGB
2025-04-13,LAGO SUL,3.0,10.893246187363834,27540,2.4246482849121094,lag-only,XGB
2025-04-20,LAGO SUL,3.0,10.893246187363834,27540,2.4983062744140625,lag-only,XGB
2025-04-27,LAGO SUL,3.0,10.893246187363834,27540,2.360041379928589,lag-only,XGB
2025-05-04,LAGO SUL,1.0,3.6310820624546114,27540,2.483388900756836,lag-only,XGB
2025-05-11,LAGO SUL,1.0,3.6310820624546114,27540,1.9364919662475586,lag-only,XGB
2025-05-18,LAGO SUL,2.0,7.262164124909223,27540,1.46598219871521,lag-only,XGB
2025-05-25,LAGO SUL,2.0,7.262164124909223,27540,1.3102891445159912,lag-only,XGB
2025-06-01,LAGO SUL,4.0,14.524328249818446,27540,1.5773963928222656,lag-only,XGB
2025-06-08,LAGO SUL,1.0,3.6310820624546114,27540,2.248556137084961,lag-only,XGB
2025-06-15,LAGO SUL,2.0,7.262164124909223,27540,1.6286358833312988,lag-only,XGB
2025-06-22,LAGO SUL,0.0,0.0,27540,1.7411935329437256,lag-only,XGB
2025-06-29,LAGO SUL,2.0,7.262164124909223,27540,1.2813491821289062,lag-only,XGB
2025-07-06,LAGO SUL,0.0,0.0,27540,1.0777702331542969,lag-only,XGB
2025-07-13,LAGO SUL,5.0,18.15541031227306,27540,0.8210731744766235,lag-only,XGB
2025-07-20,LAGO SUL,1.0,3.6310820624546114,27540,2.1233625411987305,lag-only,XGB
2025-07-27,LAGO SUL,4.0,14.524328249818446,27540,1.5880208015441895,lag-only,XGB
2025-08-03,LAGO SUL,0.0,0.0,27540,2.941394567489624,lag-only,XGB
