epi_sunday,RA,cases,incidencia_100k,populacao,prediction,lower_ci,upper_ci,modo
2025-11-16,AGUA QUENTE,0.0,0.0,11442,0.010953726218495103,0.0,0.1015313896859095,nowcasting_rolling
2025-11-23,AGUA QUENTE,0.0,0.0,11442,0.027659208642569537,0.0,0.13187448137863408,nowcasting_rolling
2025-11-30,AGUA QUENTE,0.0,0.0,11442,0.05737641535892792,0.0,0.1858514875707239,nowcasting_rolling
2025-12-07,AGUA QUENTE,0.0,0.0,11442,0.050977182573925486,0.0,0.17422820712725737,nowcasting_rolling
2025-12-14,AGUA QUENTE,0.0,0.0,11442,0.09392662911860031,0.0,0.252239662383333,nowcasting_rolling
2025-12-21,AGUA QUENTE,0.0,0.0,11442,0.0629323032324453,0.0,0.1959429540067777,nowcasting_rolling
2025-12-28,AGUA QUENTE,0.0,0.0,11442,0.17877008927468188,0.0,0.4063455316837009,nowcasting_rolling
2025-01-05,ARAPOANGA,1.0,2.0138553246334783,49656,1.0158363999080127,0.10491743071063886,1.9267553691053865,nowcasting_rolling
2025-01-12,ARAPOANGA,1.0,2.0138553246334783,49656,0.783131192927569,0.06218235491337065,1.5040800309417675,nowcasting_rolling
2025-01-19,ARAPOANGA,4.0,8.055421298533913,49656,1.0727924735978962,0.11537711125597594,2.0302078359398164,nowcasting_rolling
2025-01-26,ARAPOANGA,3.0,6.041565973900435,49656,2.4925428582796654,0.3761067317482034,4.608978984811127,nowcasting_rolling
2025-02-02,ARAPOANGA,2.0,4.0277106492669565,49656,3.305808034426147,0.5254585636082418,6.086157505244053,nowcasting_rolling
2025-02-09,ARAPOANGA,3.0,6.041565973900435,49656,2.8624417917777025,0.44403670703962783,5.280846876515778,nowcasting_rolling
2025-02-16,ARAPOANGA,0.0,0.0,49656,2.784045827150541,0.42963970435105736,5.138451949950024,nowcasting_rolling
2025-02-23,ARAPOANGA,4.0,8.055421298533913,49656,1.5689803817204262,0.20649938625125075,2.931461377189602,nowcasting_rolling
2025-03-02,ARAPOANGA,0.0,0.0,49656,2.780190858325027,0.42893175979282416,5.13144995685723,nowcasting_rolling
2025-03-09,ARAPOANGA,2.0,4.0277106492669565,49656,1.194799231349784,0.1377830045660644,2.2518154581335033,nowcasting_rolling
2025-03-16,ARAPOANGA,3.0,6.041565973900435,49656,2.1156494358716817,0.30689225570319323,3.9244066160401703,nowcasting_rolling
2025-03-23,ARAPOANGA,1.0,2.0138553246334783,49656,2.2764975047881277,0.3364311495946659,4.21656385998159,nowcasting_rolling
2025-03-30,ARAPOANGA,2.0,4.0277106492669565,49656,2.8427095730496323,0.4404129898313438,5.245006156267921,nowcasting_rolling
2025-04-06,ARAPOANGA,0.0,0.0,49656,3.0128561921625447,0.47165951309908616,5.554052871226004,nowcasting_rolling
2025-04-13,ARAPOANGA,1.0,2.0138553246334783,49656,1.9156270903767458,0.27015921389982744,3.5610949668536644,nowcasting_rolling
2025-04-20,ARAPOANGA,4.0,8.055421298533913,49656,0.8829972790289928,0.0805222314227928,1.685472326635193,nowcasting_rolling
2025-04-27,ARAPOANGA,3.0,6.041565973900435,49656,1.944683790734513,0.27549532265442034,3.6138722588146055,nowcasting_rolling
2025-05-04,ARAPOANGA,3.0,6.041565973900435,49656,3.5197815989426378,0.564753672715931,6.474809525169345,nowcasting_rolling
2025-05-11,ARAPOANGA,5.0,10.069276623167392,49656,3.7838550952739665,0.6132493683138271,6.954460822234106,nowcasting_rolling
2025-05-18,ARAPOANGA,1.0,2.0138553246334783,49656,3.0233423346367614,0.47358523749206993,5.573099431781452,nowcasting_rolling
2025-05-25,ARAPOANGA,2.0,4.0277106492669565,49656,1.7270344144636947,0.23552517023345088,3.2185436586939384,nowcasting_rolling
2025-06-01,ARAPOANGA,1.0,2.0138553246334783,49656,2.6295830865423646,0.4012734421027919,4.857892730981938,nowcasting_rolling
2025-06-08,ARAPOANGA,0.0,0.0,49656,1.4076430391580463,0.17687063985232476,2.6384154384637677,nowcasting_rolling
2025-06-15,ARAPOANGA,0.0,0.0,49656,0.644188015115587,0.03666617797708316,1.2517098522540908,nowcasting_rolling
2025-06-22,ARAPOANGA,0.0,0.0,49656,0.5522644649540138,0.019784906024973625,1.084744023883054,nowcasting_rolling
2025-06-29,ARAPOANGA,0.0,0.0,49656,0.8776504988300937,0.07954032362607355,1.6757606740341138,nowcasting_rolling
2025-07-06,ARAPOANGA,1.0,2.0138553246334783,49656,0.000545489930487424,0.0,0.08262633444539563,nowcasting_rolling
2025-07-13,ARAPOANGA,0.0,0.0,49656,0.40725629630255505,0.0,0.8213576668842041,nowcasting_rolling
2025-07-20,ARAPOANGA,0.0,0.0,49656,0.31828075903063696,0.0,0.6597464773767077,nowcasting_rolling
2025-07-27,ARAPOANGA,0.0,0.0,49656,0.18733859968070246,0.0,0.4219089910511039,nowcasting_rolling
2025-08-03,ARAPOANGA,0.0,0.0,49656,1.0118109161995954,0.10417817199944757,1.9194436603997431,nowcasting_rolling
2025-08-10,ARAPOANGA,1.0,2.0138553246334783,49656,0.000832087957154849,0.0,0.08314689829272227,nowcasting_rolling
2025-08-17,ARAPOANGA,0.0,0.0,49656,0.6108559035492576,0.030544912652797573,1.1911668944457174,nowcasting_rolling
2025-08-24,ARAPOANGA,2.0,4.0277106492669565,49656,0.20191946193562607,0.0,0.4483930176196839,nowcasting_rolling
2025-08-31,ARAPOANGA,1.0,2.0138553246334783,49656,1.4138934837249666,0.17801850081254988,2.6497684666373833,nowcasting_rolling
2025-09-07,ARAPOANGA,0.0,0.0,49656,0.7886696874339514,0.06319947002482107,1.5141399048430817,nowcasting_rolling
2025-09-14,ARAPOANGA,2.0,4.0277106492669565,49656,0.2849671013595682,0.0,0.5992370383989654,nowcasting_rolling
2025-09-21,ARAPOANGA,0.0,0.0,49656,1.0026236943683169,0.10249098748638674,1.902756401250247,nowcasting_rolling
2025-09-28,ARAPOANGA,1.0,2.0138553246334783,49656,0.7921107841033908,0.06383140915889718,1.5203901590478843,nowcasting_rolling
2025-10-05,ARAPOANGA,0.0,0.0,49656,1.0481022874920898,0.11084288966131706,1.9853616853228626,nowcasting_rolling
2025-10-12,ARAPOANGA,1.0,2.0138553246334783,49656,1.021629518409564,0.10598130616696744,1.9372777306521607,nowcasting_rolling
2025-10-19,ARAPOANGA,0.0,0.0,49656,0.6209530997632084,0.03239920913005412,1.209506990396363,nowcasting_rolling
2025-10-26,ARAPOANGA,0.0,0.0,49656,0.663991924389566,0.040303060773508315,1.2876807880056238,nowcasting_rolling
2025-11-02,ARAPOANGA,2.0,4.0277106492669565,49656,0.7271929567485644,0.0519095948230639,1.402476318674065,nowcasting_rolling
2025-11-09,ARAPOANGA,2.0,4.0277106492669565,49656,0.6015170061337201,0.028829873723954735,1.1742041385434854,nowcasting_rolling
2025-11-16,ARAPOANGA,1.0,2.0138553246334783,49656,1.4234702640863208,0.17977722568143806,2.6671633024912036,nowcasting_rolling
2025-11-23,ARAPOANGA,0.0,0.0,49656,0.9685981001389778,0.09624236775283646,1.8409538325251193,nowcasting_rolling
2025-11-30,ARAPOANGA,2.0,4.0277106492669565,49656,1.2680472808579388,0.15123461997403465,2.3848599417418432,nowcasting_rolling
2025-12-07,ARAPOANGA,1.0,2.0138553246334783,49656,1.151095568118397,0.1297570588425183,2.172434077394276,nowcasting_rolling
2025-12-14,ARAPOANGA,2.0,4.0277106492669565,49656,1.0924566289525095,0.11898832898708278,2.065924928917936,nowcasting_rolling
2025-12-21,ARAPOANGA,0.0,0.0,49656,2.1504397975277683,0.31328132091440763,3.9875982741411287,nowcasting_rolling
2025-12-28,ARAPOANGA,0.0,0.0,49656,1.1173081331644306,0.12355217579546907,2.111064090533392,nowcasting_rolling
2025-01-05,ARNIQUEIRA,1.0,2.20696961002847,45311,0.0016682529985482602,0.0,0.08466567110497507,nowcasting_rolling
2025-01-12,ARNIQUEIRA,0.0,0.0,45311,0.5596372762374551,0.021138883673884945,1.0981356688010253,nowcasting_rolling
2025-01-19,ARNIQUEIRA,0.0,0.0,45311,0.10021735623053536,0.0,0.2636658579714517,nowcasting_rolling
2025-01-26,ARNIQUEIRA,1.0,2.20696961002847,45311,0.25433903004297953,0.0,0.543605578454339,nowcasting_rolling
2025-02-02,ARNIQUEIRA,3.0,6.62090883008541,45311,0.9549175016114375,0.09372999846547647,1.8161050047573986,nowcasting_rolling
2025-02-09,ARNIQUEIRA,0.0,0.0,45311,1.9762880582845312,0.2812992785984776,3.671276837970585,nowcasting_rolling
2025-02-16,ARNIQUEIRA,0.0,0.0,45311,0.9272416440919882,0.08864747416705165,1.7658358140169246,nowcasting_rolling
2025-02-23,ARNIQUEIRA,0.0,0.0,45311,1.0797899863329166,0.1166621673189826,2.0429178053468506,nowcasting_rolling
2025-03-02,ARNIQUEIRA,0.0,0.0,45311,0.5686751233421314,0.022798636311456733,1.1145516103728061,nowcasting_rolling
2025-03-09,ARNIQUEIRA,0.0,0.0,45311,0.000563787568742344,0.0,0.08265956945778469,nowcasting_rolling
2025-03-16,ARNIQUEIRA,0.0,0.0,45311,0.005167496105272146,0.0,0.09102153989984706,nowcasting_rolling
2025-03-23,ARNIQUEIRA,1.0,2.20696961002847,45311,0.006526771083031292,0.0,0.093490466222282,nowcasting_rolling
2025-03-30,ARNIQUEIRA,0.0,0.0,45311,0.5336268474685781,0.016362206523507283,1.050891488413649,nowcasting_rolling
2025-04-06,ARNIQUEIRA,0.0,0.0,45311,0.12694152524042152,0.0,0.3122064442349323,nowcasting_rolling
2025-04-13,ARNIQUEIRA,2.0,4.41393922005694,45311,1.266896095135678,0.15102321082794856,2.3827689794434077,nowcasting_rolling
2025-04-20,ARNIQUEIRA,2.0,4.41393922005694,45311,0.7280418498941659,0.052065489542360455,1.4040182102459713,nowcasting_rolling
2025-04-27,ARNIQUEIRA,1.0,2.20696961002847,45311,1.387257946323364,0.17312702578056172,2.6013888668661664,nowcasting_rolling
2025-05-04,ARNIQUEIRA,0.0,0.0,45311,1.1621398140213457,0.13178527596713918,2.192494352075552,nowcasting_rolling
2025-05-11,ARNIQUEIRA,0.0,0.0,45311,1.1825512194889196,0.1355337222142352,2.229568716763604,nowcasting_rolling
2025-05-18,ARNIQUEIRA,0.0,0.0,45311,0.5666814037431707,0.022432500292045465,1.110930307194296,nowcasting_rolling
2025-05-25,ARNIQUEIRA,0.0,0.0,45311,0.3140362079717993,0.0,0.652036864526069,nowcasting_rolling
2025-06-01,ARNIQUEIRA,2.0,4.41393922005694,45311,0.0004648515732051394,0.0,0.08247986653702558,nowcasting_rolling
2025-06-08,ARNIQUEIRA,0.0,0.0,45311,0.7433584069948818,0.05487829393614996,1.4318385200536135,nowcasting_rolling
2025-06-15,ARNIQUEIRA,0.0,0.0,45311,0.22560681558587367,0.0,0.491417668181805,nowcasting_rolling
2025-06-22,ARNIQUEIRA,0.0,0.0,45311,0.36307140655559483,0.0,0.7411022078085154,nowcasting_rolling
2025-06-29,ARNIQUEIRA,0.0,0.0,45311,0.2053835522406343,0.0,0.45468503643652847,nowcasting_rolling
2025-07-06,ARNIQUEIRA,0.0,0.0,45311,0.0004648515732051394,0.0,0.08247986653702558,nowcasting_rolling
2025-07-13,ARNIQUEIRA,1.0,2.20696961002847,45311,0.0004648515732051394,0.0,0.08247986653702558,nowcasting_rolling
2025-07-20,ARNIQUEIRA,0.0,0.0,45311,0.3293141199795729,0.0,0.6797869811139733,nowcasting_rolling
2025-07-27,ARNIQUEIRA,0.0,0.0,45311,0.3852846724954302,0.0,0.7814493913316901,nowcasting_rolling
2025-08-03,ARNIQUEIRA,0.0,0.0,45311,0.24548789662135628,0.0,0.5275287752720607,nowcasting_rolling
2025-08-10,ARNIQUEIRA,0.0,0.0,45311,0.5268773156610094,0.015122690841261388,1.0386319404807574,nowcasting_rolling
2025-08-17,ARNIQUEIRA,0.0,0.0,45311,0.0007753198749089026,0.0,0.08304378728514511,nowcasting_rolling
2025-08-24,ARNIQUEIRA,1.0,2.20696961002847,45311,0.0008575457085276109,0.0,0.08319313861458696,nowcasting_rolling
2025-08-31,ARNIQUEIRA,0.0,0.0,45311,0.5638134951170706,0.021905824098992666,1.1057211661351485,nowcasting_rolling
2025-09-07,ARNIQUEIRA,0.0,0.0,45311,0.13229551366133338,0.0,0.32193118952833355,nowcasting_rolling
2025-09-14,ARNIQUEIRA,0.0,0.0,45311,0.19780384373892987,0.0,0.4409175926577186,nowcasting_rolling
2025-09-21,ARNIQUEIRA,0.0,0.0,45311,1.08410284936794,0.11745420171776788,2.0507514970181124,nowcasting_rolling
2025-09-28,ARNIQUEIRA,0.0,0.0,45311,0.08123676209578864,0.0,0.2291903550441593,nowcasting_rolling
2025-10-05,ARNIQUEIRA,1.0,2.20696961002847,45311,0.36226580137715986,0.0,0.7396389425655938,nowcasting_rolling
2025-10-12,ARNIQUEIRA,0.0,0.0,45311,0.4941219624991156,0.009107344135858841,0.9791365808623724,nowcasting_rolling
2025-10-19,ARNIQUEIRA,0.0,0.0,45311,0.17585317516145246,0.0,0.4010473792478292,nowcasting_rolling
2025-10-26,ARNIQUEIRA,0.0,0.0,45311,0.2110753649206111,0.0,0.4650233906164388,nowcasting_rolling
2025-11-02,ARNIQUEIRA,0.0,0.0,45311,0.32589441865798224,0.0,0.6735755884628265,nowcasting_rolling
2025-11-09,ARNIQUEIRA,0.0,0.0,45311,0.060257739430909354,0.0,0.19108499584622235,nowcasting_rolling
2025-11-16,ARNIQUEIRA,1.0,2.20696961002847,45311,0.05941238266276751,0.0,0.18954952759228982,nowcasting_rolling
2025-11-23,ARNIQUEIRA,0.0,0.0,45311,0.5769091389187899,0.02431076955656264,1.129507508281017,nowcasting_rolling
2025-11-30,ARNIQUEIRA,0.0,0.0,45311,0.17963680605881055,0.0,0.4079197973160744,nowcasting_rolling
2025-12-07,ARNIQUEIRA,0.0,0.0,45311,0.4376284342397679,0.0,0.8765242608764148,nowcasting_rolling
2025-12-14,ARNIQUEIRA,0.0,0.0,45311,0.7856600670930451,0.06264676922771151,1.5086733649583788,nowcasting_rolling
2025-12-21,ARNIQUEIRA,0.0,0.0,45311,0.14076322275520617,0.0,0.33731155789724854,nowcasting_rolling
2025-12-28,ARNIQUEIRA,0.0,0.0,45311,0.08966596312600175,0.0,0.2445007790872013,nowcasting_rolling
2025-01-05,BRAZLÂNDIA,0.0,0.0,42361,0.0017626838443920686,0.0,0.08483719107317012,nowcasting_rolling
2025-01-12,BRAZLÂNDIA,0.0,0.0,42361,0.0011286512620849029,0.0,0.0836855626261283,nowcasting_rolling
2025-01-19,BRAZLÂNDIA,0.0,0.0,42361,0.0005042885111876769,0.0,0.08255149802870641,nowcasting_rolling
2025-01-26,BRAZLÂNDIA,0.0,0.0,42361,0.0005177188120347624,0.0,0.08257589222695336,nowcasting_rolling
2025-02-02,BRAZLÂNDIA,0.0,0.0,42361,0.0005343424708074823,0.0,0.08260608669782254,nowcasting_rolling
