epi_sunday,RA,cases,incidencia_100k,populacao,prediction,modelo,config
2025-01-05,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-01-12,AGUA QUENTE,1.0,8.739730816290859,11442,0.009025658141512193,RF_tunado,lag-only
2025-01-19,AGUA QUENTE,0.0,0.0,11442,0.31798524323254723,RF_tunado,lag-only
2025-01-26,AGUA QUENTE,0.0,0.0,11442,0.2419823338588828,RF_tunado,lag-only
2025-02-02,AGUA QUENTE,0.0,0.0,11442,0.303742307117242,RF_tunado,lag-only
2025-02-09,AGUA QUENTE,0.0,0.0,11442,0.23231252358232649,RF_tunado,lag-only
2025-02-16,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-02-23,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-03-02,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-03-09,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-03-16,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-03-23,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-03-30,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-04-06,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-04-13,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-04-20,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-04-27,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-05-04,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-05-11,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-05-18,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-05-25,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-06-01,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-06-08,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-06-15,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-06-22,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-06-29,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-07-06,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-07-13,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-07-20,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-07-27,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-08-03,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-08-10,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-08-17,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-08-24,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-08-31,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-09-07,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-09-14,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-09-21,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-09-28,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-10-05,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-10-12,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-10-19,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-10-26,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-11-02,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-11-09,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-11-16,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-11-23,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-11-30,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-12-07,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-12-14,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-12-21,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-12-28,AGUA QUENTE,0.0,0.0,11442,0.009025658141512193,RF_tunado,lag-only
2025-01-05,ARAPOANGA,1.0,2.0138553246334783,49656,0.91038016362502,RF_tunado,lag-only
2025-01-12,ARAPOANGA,1.0,2.0138553246334783,49656,0.8307802620314355,RF_tunado,lag-only
2025-01-19,ARAPOANGA,4.0,8.055421298533913,49656,0.47225276033114166,RF_tunado,lag-only
2025-01-26,ARAPOANGA,3.0,6.041565973900435,49656,0.742127942903068,RF_tunado,lag-only
2025-02-02,ARAPOANGA,2.0,4.0277106492669565,49656,2.690321745219682,RF_tunado,lag-only
2025-02-09,ARAPOANGA,3.0,6.041565973900435,49656,2.1232330414161216,RF_tunado,lag-only
2025-02-16,ARAPOANGA,0.0,0.0,49656,2.116244567813267,RF_tunado,lag-only
2025-02-23,ARAPOANGA,4.0,8.055421298533913,49656,0.9172476037710295,RF_tunado,lag-only
2025-03-02,ARAPOANGA,0.0,0.0,49656,1.92800799335533,RF_tunado,lag-only
2025-03-09,ARAPOANGA,2.0,4.0277106492669565,49656,1.3372883788930743,RF_tunado,lag-only
2025-03-16,ARAPOANGA,3.0,6.041565973900435,49656,1.716575852184092,RF_tunado,lag-only
2025-03-23,ARAPOANGA,1.0,2.0138553246334783,49656,1.9393649456185047,RF_tunado,lag-only
2025-03-30,ARAPOANGA,2.0,4.0277106492669565,49656,0.891877082862971,RF_tunado,lag-only
2025-04-06,ARAPOANGA,0.0,0.0,49656,1.4889201734562385,RF_tunado,lag-only
2025-04-13,ARAPOANGA,1.0,2.0138553246334783,49656,1.0739073075550318,RF_tunado,lag-only
2025-04-20,ARAPOANGA,4.0,8.055421298533913,49656,0.8143316531480798,RF_tunado,lag-only
2025-04-27,ARAPOANGA,3.0,6.041565973900435,49656,3.8468972959344,RF_tunado,lag-only
2025-05-04,ARAPOANGA,3.0,6.041565973900435,49656,5.3073577344625775,RF_tunado,lag-only
2025-05-11,ARAPOANGA,5.0,10.069276623167392,49656,6.69036007050918,RF_tunado,lag-only
2025-05-18,ARAPOANGA,1.0,2.0138553246334783,49656,2.392366169665351,RF_tunado,lag-only
2025-05-25,ARAPOANGA,2.0,4.0277106492669565,49656,1.9558483042475725,RF_tunado,lag-only
2025-06-01,ARAPOANGA,1.0,2.0138553246334783,49656,4.55958313117025,RF_tunado,lag-only
2025-06-08,ARAPOANGA,0.0,0.0,49656,2.4469114250393265,RF_tunado,lag-only
2025-06-15,ARAPOANGA,0.0,0.0,49656,0.4469112515716486,RF_tunado,lag-only
2025-06-22,ARAPOANGA,0.0,0.0,49656,0.6029278719599089,RF_tunado,lag-only
2025-06-29,ARAPOANGA,0.0,0.0,49656,0.23231252358232649,RF_tunado,lag-only
2025-07-06,ARAPOANGA,1.0,2.0138553246334783,49656,0.009025658141512193,RF_tunado,lag-only
2025-07-13,ARAPOANGA,0.0,0.0,49656,0.31798524323254723,RF_tunado,lag-only
2025-07-20,ARAPOANGA,0.0,0.0,49656,0.2419823338588828,RF_tunado,lag-only
2025-07-27,ARAPOANGA,0.0,0.0,49656,0.303742307117242,RF_tunado,lag-only
2025-08-03,ARAPOANGA,0.0,0.0,49656,0.23231252358232649,RF_tunado,lag-only
2025-08-10,ARAPOANGA,1.0,2.0138553246334783,49656,0.009025658141512193,RF_tunado,lag-only
2025-08-17,ARAPOANGA,0.0,0.0,49656,0.31798524323254723,RF_tunado,lag-only
2025-08-24,ARAPOANGA,2.0,4.0277106492669565,49656,0.2419823338588828,RF_tunado,lag-only
2025-08-31,ARAPOANGA,1.0,2.0138553246334783,49656,1.3004170948206042,RF_tunado,lag-only
2025-09-07,ARAPOANGA,0.0,0.0,49656,0.28853959000526125,RF_tunado,lag-only
2025-09-14,ARAPOANGA,2.0,4.0277106492669565,49656,1.2763485093594427,RF_tunado,lag-only
2025-09-21,ARAPOANGA,0.0,0.0,49656,0.585582309602203,RF_tunado,lag-only
2025-09-28,ARAPOANGA,1.0,2.0138553246334783,49656,0.7363337082426022,RF_tunado,lag-only
2025-10-05,ARAPOANGA,0.0,0.0,49656,0.4324847455466496,RF_tunado,lag-only
2025-10-12,ARAPOANGA,1.0,2.0138553246334783,49656,0.535716457093349,RF_tunado,lag-only
2025-10-19,ARAPOANGA,0.0,0.0,49656,0.91038016362502,RF_tunado,lag-only
2025-10-26,ARAPOANGA,0.0,0.0,49656,0.3312080188813298,RF_tunado,lag-only
2025-11-02,ARAPOANGA,2.0,4.0277106492669565,49656,0.303742307117242,RF_tunado,lag-only
2025-11-09,ARAPOANGA,2.0,4.0277106492669565,49656,0.5692200140198262,RF_tunado,lag-only
2025-11-16,ARAPOANGA,1.0,2.0138553246334783,49656,0.5882793053071378,RF_tunado,lag-only
2025-11-23,ARAPOANGA,0.0,0.0,49656,0.570895031332628,RF_tunado,lag-only
2025-11-30,ARAPOANGA,2.0,4.0277106492669565,49656,1.689477342288709,RF_tunado,lag-only
2025-12-07,ARAPOANGA,1.0,2.0138553246334783,49656,0.585582309602203,RF_tunado,lag-only
2025-12-14,ARAPOANGA,2.0,4.0277106492669565,49656,0.28853959000526125,RF_tunado,lag-only
2025-12-21,ARAPOANGA,0.0,0.0,49656,1.6815508808463546,RF_tunado,lag-only
2025-12-28,ARAPOANGA,0.0,0.0,49656,1.8828170914986075,RF_tunado,lag-only
2025-01-05,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-01-12,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-01-19,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-01-26,ARNIQUEIRA,1.0,2.20696961002847,45311,0.303742307117242,RF_tunado,lag-only
2025-02-02,ARNIQUEIRA,3.0,6.62090883008541,45311,0.5946478862430113,RF_tunado,lag-only
2025-02-09,ARNIQUEIRA,0.0,0.0,45311,1.56038157211903,RF_tunado,lag-only
2025-02-16,ARNIQUEIRA,0.0,0.0,45311,1.5072268547483696,RF_tunado,lag-only
2025-02-23,ARNIQUEIRA,0.0,0.0,45311,0.6663100244447033,RF_tunado,lag-only
2025-03-02,ARNIQUEIRA,0.0,0.0,45311,1.0085671840077985,RF_tunado,lag-only
2025-03-09,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-03-16,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-03-23,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-03-30,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-04-06,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-04-13,ARNIQUEIRA,2.0,4.41393922005694,45311,0.303742307117242,RF_tunado,lag-only
2025-04-20,ARNIQUEIRA,2.0,4.41393922005694,45311,0.5692200140198262,RF_tunado,lag-only
2025-04-27,ARNIQUEIRA,1.0,2.20696961002847,45311,0.5882793053071378,RF_tunado,lag-only
2025-05-04,ARNIQUEIRA,0.0,0.0,45311,0.570895031332628,RF_tunado,lag-only
2025-05-11,ARNIQUEIRA,0.0,0.0,45311,1.689477342288709,RF_tunado,lag-only
2025-05-18,ARNIQUEIRA,0.0,0.0,45311,0.6029278719599089,RF_tunado,lag-only
2025-05-25,ARNIQUEIRA,0.0,0.0,45311,0.23231252358232649,RF_tunado,lag-only
2025-06-01,ARNIQUEIRA,2.0,4.41393922005694,45311,0.009025658141512193,RF_tunado,lag-only
2025-06-08,ARNIQUEIRA,0.0,0.0,45311,0.964150118036345,RF_tunado,lag-only
2025-06-15,ARNIQUEIRA,0.0,0.0,45311,0.3686646382200137,RF_tunado,lag-only
2025-06-22,ARNIQUEIRA,0.0,0.0,45311,0.4811161923099664,RF_tunado,lag-only
2025-06-29,ARNIQUEIRA,0.0,0.0,45311,0.4905039622975502,RF_tunado,lag-only
2025-07-06,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-07-13,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-07-20,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-07-27,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-08-03,ARNIQUEIRA,0.0,0.0,45311,0.303742307117242,RF_tunado,lag-only
2025-08-10,ARNIQUEIRA,0.0,0.0,45311,0.23231252358232649,RF_tunado,lag-only
2025-08-17,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-08-24,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-08-31,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-09-07,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-09-14,ARNIQUEIRA,0.0,0.0,45311,0.303742307117242,RF_tunado,lag-only
2025-09-21,ARNIQUEIRA,0.0,0.0,45311,0.23231252358232649,RF_tunado,lag-only
2025-09-28,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-10-05,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-10-12,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-10-19,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-10-26,ARNIQUEIRA,0.0,0.0,45311,0.303742307117242,RF_tunado,lag-only
2025-11-02,ARNIQUEIRA,0.0,0.0,45311,0.23231252358232649,RF_tunado,lag-only
2025-11-09,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-11-16,ARNIQUEIRA,1.0,2.20696961002847,45311,0.009025658141512193,RF_tunado,lag-only
2025-11-23,ARNIQUEIRA,0.0,0.0,45311,0.31798524323254723,RF_tunado,lag-only
2025-11-30,ARNIQUEIRA,0.0,0.0,45311,0.2419823338588828,RF_tunado,lag-only
2025-12-07,ARNIQUEIRA,0.0,0.0,45311,0.303742307117242,RF_tunado,lag-only
2025-12-14,ARNIQUEIRA,0.0,0.0,45311,0.23231252358232649,RF_tunado,lag-only
2025-12-21,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-12-28,ARNIQUEIRA,0.0,0.0,45311,0.009025658141512193,RF_tunado,lag-only
2025-01-05,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-01-12,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-01-19,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-01-26,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-02-02,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-02-09,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-02-16,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-02-23,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-03-02,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-03-09,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-03-16,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-03-23,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-03-30,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-04-06,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-04-13,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-04-20,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-04-27,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-05-04,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-05-11,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-05-18,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-05-25,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-06-01,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-06-08,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-06-15,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-06-22,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-06-29,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-07-06,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-07-13,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-07-20,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-07-27,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-08-03,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-08-10,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-08-17,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-08-24,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-08-31,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-09-07,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-09-14,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-09-21,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-09-28,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-10-05,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-10-12,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-10-19,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-10-26,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-11-02,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-11-09,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-11-16,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-11-23,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-11-30,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-12-07,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-12-14,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-12-21,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-12-28,BRAZLÂNDIA,0.0,0.0,42361,0.009025658141512193,RF_tunado,lag-only
2025-01-05,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-01-12,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-01-19,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-01-26,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-02-02,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-02-09,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-02-16,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-02-23,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-03-02,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-03-09,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-03-16,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-03-23,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-03-30,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-04-06,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-04-13,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-04-20,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-04-27,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-05-04,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-05-11,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-05-18,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-05-25,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-06-01,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-06-08,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-06-15,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-06-22,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-06-29,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-07-06,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-07-13,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-07-20,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-07-27,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-08-03,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-08-10,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-08-17,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-08-24,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-08-31,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-09-07,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-09-14,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-09-21,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-09-28,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-10-05,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-10-12,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-10-19,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-10-26,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-11-02,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-11-09,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-11-16,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-11-23,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-11-30,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-12-07,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-12-14,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-12-21,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-12-28,CANDANGOLÂNDIA,0.0,0.0,14714,0.009025658141512193,RF_tunado,lag-only
2025-01-05,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-01-12,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-01-19,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-01-26,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-02-02,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-02-09,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-02-16,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-02-23,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-03-02,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-03-09,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-03-16,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-03-23,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-03-30,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-04-06,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
2025-04-13,CEILÂNDIA,0.0,0.0,290558,0.009025658141512193,RF_tunado,lag-only
